Date,Metal,Industry,State,Region,Price,Demand_Index,Supply_Index,Dependency,Impact_Score,Volatility,Primary_Metal,Demand_Category,Price_Trend
2025-10-01,Copper,Electronics,Gujarat,West,804.51,136.52,147.24,0.9,724.06,0.0268,1,High,Rising
2025-10-01,Copper,Electronics,Tamil Nadu,South,810.99,175.64,116.65,0.9,729.89,0.0382,1,High,Rising
2025-10-01,Silver,Jewelry,Uttarakhand,North,66.13,166.26,55.31,0.9,59.51,0.0169,1,High,Rising
2025-10-01,Copper,Jewelry,Tamil Nadu,South,896.1,15.11,108.33,0.28,248.91,0.0651,0,Low,Rising
2025-10-01,Aluminum,Electronics,Sikkim,Northeast,213.44,34.84,114.58,0.44,93.86,0.0351,0,Low,Rising
2025-10-01,Aluminum,Jewelry,Ladakh,North,198.41,29.43,78.53,0.44,87.52,0.0086,0,Low,Rising
2025-10-02,Copper,Automobile,Jammu and Kashmir,North,878.0,111.85,106.99,0.6,526.8,0.0523,0,Low,Rising
2025-10-02,Steel,Electronics,Assam,Northeast,104.5,30.77,61.32,0.4,41.55,0.008,0,Low,Rising
2025-10-02,Gold,Jewelry,Uttar Pradesh,North,4977.96,91.42,140.94,0.98,4878.4,0.0272,1,High,Rising
2025-10-02,Lithium,Automobile,Telangana,South,3548.34,38.8,124.1,0.32,1151.94,0.0189,0,Low,Rising
2025-10-02,Steel,Electronics,Haryana,North,99.88,36.75,76.18,0.26,25.72,0.024,0,Low,Rising
2025-10-02,Gold,Energy,Meghalaya,Northeast,5102.94,68.7,109.18,0.37,1907.68,0.0312,0,Low,Rising
2025-10-02,Platinum,Jewelry,Chandigarh,North,4483.2,143.87,134.52,0.85,3810.72,0.0751,0,Medium,Rising
2025-10-02,Copper,Construction,Lakshadweep,South,843.33,45.9,91.4,0.5,421.66,0.0003,0,Low,Rising
2025-10-02,Platinum,Jewelry,Chhattisgarh,Central,3847.85,155.79,136.68,0.85,3270.68,0.052,0,Medium,Rising
2025-10-02,Lithium,Automobile,Sikkim,Northeast,3989.66,22.11,69.69,0.4,1604.32,0.0993,0,Low,Rising
2025-10-02,Silver,Jewelry,Uttar Pradesh,North,70.0,92.37,55.15,0.9,63.0,0.0791,1,High,Rising
2025-10-02,Steel,Energy,Odisha,East,109.07,34.42,75.79,0.26,28.67,0.1098,0,Low,Rising
2025-10-02,Lithium,Construction,Meghalaya,Northeast,4058.9,31.89,66.85,0.21,857.37,0.1213,0,Low,Rising
2025-10-02,Silver,Electronics,Telangana,South,66.3,40.82,88.55,0.75,49.72,0.008,0,Medium,Rising
2025-10-02,Copper,Electronics,Assam,Northeast,881.08,76.3,85.33,0.9,792.97,0.0252,1,High,Rising
2025-10-02,Copper,Energy,Maharashtra,West,817.52,35.87,88.46,0.6,490.51,0.0119,0,Low,Rising
2025-10-02,Aluminum,Energy,Bihar,East,197.26,19.54,144.55,0.26,51.91,0.0237,0,Low,Rising
2025-10-02,Nickel,Energy,Haryana,North,1749.12,103.71,70.39,0.85,1486.76,0.0375,0,Medium,Rising
2025-10-02,Aluminum,Electronics,Tripura,Northeast,214.0,65.59,126.51,0.35,75.91,0.0363,0,Low,Rising
2025-10-02,Gold,Automobile,Puducherry,South,5213.27,33.29,100.64,0.27,1392.96,0.0091,0,Low,Rising
2025-10-02,Silver,Automobile,Dadra and Nagar Haveli and Daman and Diu,West,60.88,53.08,103.37,0.32,19.53,0.06,0,Low,Rising
2025-10-02,Steel,Electronics,Manipur,Northeast,104.63,53.91,125.56,0.39,41.18,0.0067,0,Low,Rising
2025-10-02,Lithium,Jewelry,Bihar,East,3462.94,45.98,117.71,0.47,1631.44,0.0106,0,Low,Rising
2025-10-02,Gold,Energy,Andaman and Nicobar Islands,South,5369.1,48.29,102.19,0.43,2282.12,0.0393,0,Low,Rising
2025-10-02,Steel,Jewelry,Bihar,East,99.25,13.61,145.28,0.26,25.78,0.0096,0,Low,Rising
2025-10-02,Aluminum,Electronics,Uttar Pradesh,North,201.75,14.3,72.99,0.23,45.8,0.0062,0,Low,Rising
2025-10-02,Silver,Automobile,Delhi,North,66.38,36.33,117.86,0.38,25.15,0.0199,0,Low,Rising
2025-10-02,Copper,Construction,Assam,Northeast,844.37,75.53,64.71,0.5,422.19,0.0185,0,Low,Rising
2025-10-02,Copper,Energy,Puducherry,South,869.93,116.41,94.58,0.6,521.96,0.032,0,Low,Rising
2025-10-02,Platinum,Electronics,Andaman and Nicobar Islands,South,4494.83,39.93,129.55,0.3,1330.53,0.0672,0,Low,Rising
2025-10-02,Lithium,Electronics,Meghalaya,Northeast,3148.62,40.03,83.28,0.38,1186.15,0.0388,0,Low,Rising
2025-10-02,Silver,Construction,Rajasthan,North,64.03,95.54,112.3,0.5,31.93,0.0185,0,Low,Rising
2025-10-02,Aluminum,Construction,Gujarat,West,184.95,77.3,75.08,0.85,157.21,0.0671,0,Medium,Rising
2025-10-02,Platinum,Construction,Gujarat,West,4215.75,36.12,105.53,0.37,1549.48,0.0198,0,Low,Rising
2025-10-02,Lithium,Electronics,Gujarat,West,3625.76,34.3,75.92,0.43,1541.19,0.0294,0,Low,Rising
2025-10-02,Aluminum,Automobile,Dadra and Nagar Haveli and Daman and Diu,West,188.54,111.2,149.95,0.7,131.98,0.0494,0,Medium,Rising
2025-10-02,Aluminum,Automobile,Bihar,East,204.53,72.81,57.58,0.7,143.17,0.0608,0,Medium,Rising
2025-10-02,Silver,Automobile,Sikkim,Northeast,66.05,23.39,139.74,0.24,16.16,0.0163,0,Low,Rising
2025-10-02,Nickel,Construction,Andaman and Nicobar Islands,South,1716.68,40.8,125.12,0.23,390.91,0.0054,0,Low,Rising
2025-10-02,Nickel,Automobile,Arunachal Pradesh,Northeast,1594.13,65.32,132.65,0.5,797.06,0.001,0,Low,Rising
2025-10-02,Copper,Jewelry,Chhattisgarh,Central,796.77,40.1,86.11,0.48,384.85,0.0177,0,Low,Rising
2025-10-02,Platinum,Electronics,Puducherry,South,3986.44,35.19,76.66,0.26,1020.8,0.0561,0,Low,Rising
2025-10-02,Steel,Energy,Jharkhand,East,105.17,40.36,69.31,0.43,45.01,0.0699,0,Low,Rising
2025-10-02,Copper,Jewelry,Assam,Northeast,782.43,64.67,61.57,0.43,332.93,0.0923,0,Low,Rising
2025-10-02,Silver,Jewelry,Lakshadweep,South,64.69,122.36,60.35,0.9,58.22,0.018,1,High,Rising
2025-10-02,Copper,Energy,Andaman and Nicobar Islands,South,930.96,73.73,118.14,0.6,558.58,0.1061,0,Low,Rising
2025-10-02,Aluminum,Jewelry,Lakshadweep,South,194.48,33.34,133.08,0.34,66.17,0.0386,0,Low,Rising
2025-10-02,Lithium,Construction,Tamil Nadu,South,3687.27,42.51,103.49,0.35,1276.97,0.0261,0,Low,Rising
2025-10-02,Lithium,Automobile,Uttarakhand,North,3550.72,81.71,97.45,0.42,1479.98,0.0069,0,Low,Rising
2025-10-02,Steel,Jewelry,West Bengal,East,96.78,25.63,73.04,0.36,34.79,0.0156,0,Low,Rising
2025-10-02,Lithium,Jewelry,Nagaland,Northeast,3667.21,36.86,79.26,0.22,800.87,0.003,0,Low,Rising
2025-10-02,Steel,Automobile,Mizoram,Northeast,98.65,78.29,131.63,0.8,78.92,0.0637,0,Medium,Rising
2025-10-02,Platinum,Jewelry,Himachal Pradesh,North,4201.98,43.59,89.62,0.85,3571.69,0.0062,0,Medium,Rising
2025-10-02,Silver,Automobile,Manipur,Northeast,69.71,35.4,91.53,0.48,33.17,0.0418,0,Low,Rising
2025-10-03,Gold,Automobile,Nagaland,Northeast,5244.83,24.91,89.85,0.29,1544.42,0.0056,0,Low,Rising
2025-10-03,Nickel,Electronics,Telangana,South,1801.67,47.75,113.42,0.44,799.54,0.0595,0,Low,Rising
2025-10-03,Copper,Jewelry,Maharashtra,West,829.45,25.18,109.51,0.34,284.92,0.0015,0,Low,Rising
2025-10-03,Gold,Jewelry,Uttarakhand,North,4703.16,122.12,97.36,0.98,4609.1,0.0824,1,High,Rising
2025-10-03,Steel,Construction,Jharkhand,East,105.0,111.84,120.41,0.95,99.75,0.0668,1,High,Rising
2025-10-03,Platinum,Construction,Nagaland,Northeast,4366.1,21.11,124.2,0.22,964.78,0.0145,0,Low,Rising
2025-10-03,Gold,Energy,Rajasthan,North,5084.76,14.93,69.02,0.26,1299.18,0.0076,0,Low,Rising
2025-10-03,Lithium,Automobile,Karnataka,South,3371.41,56.35,58.05,0.38,1292.72,0.0768,0,Low,Rising
2025-10-03,Silver,Jewelry,Punjab,North,64.5,158.64,104.66,0.9,58.05,0.0119,1,High,Rising
2025-10-03,Gold,Construction,Arunachal Pradesh,Northeast,5149.92,73.15,108.58,0.43,2200.39,0.0237,0,Low,Rising
2025-10-03,Gold,Electronics,Chandigarh,North,4821.21,59.27,112.28,0.85,4098.02,0.0593,0,Medium,Rising
2025-10-03,Steel,Construction,Punjab,North,98.28,118.25,75.5,0.95,93.36,0.0411,1,High,Rising
2025-10-03,Steel,Automobile,Arunachal Pradesh,Northeast,106.75,117.79,120.02,0.8,85.4,0.012,0,Medium,Rising
2025-10-03,Aluminum,Automobile,Kerala,South,213.21,136.72,144.62,0.7,149.25,0.0508,0,Medium,Rising
2025-10-03,Platinum,Construction,Ladakh,North,4080.66,44.88,90.21,0.3,1238.51,0.0249,0,Low,Rising
2025-10-03,Gold,Construction,Telangana,South,4826.57,54.06,132.25,0.42,2032.61,0.0674,0,Low,Rising
2025-10-03,Aluminum,Automobile,Andhra Pradesh,South,216.63,44.27,120.04,0.7,151.64,0.0674,0,Medium,Rising
2025-10-03,Steel,Automobile,Meghalaya,Northeast,102.09,41.92,52.79,0.8,81.67,0.0323,0,Medium,Rising
2025-10-03,Aluminum,Energy,Kerala,South,198.63,24.42,73.31,0.37,74.27,0.02,0,Low,Rising
2025-10-03,Steel,Jewelry,Assam,Northeast,98.35,42.49,132.12,0.47,46.28,0.0679,0,Low,Rising
2025-10-03,Silver,Automobile,Kerala,South,64.52,58.84,73.21,0.4,25.72,0.0217,0,Low,Rising
2025-10-03,Steel,Jewelry,Arunachal Pradesh,Northeast,101.77,12.67,109.78,0.23,23.43,0.0354,0,Low,Rising
2025-10-03,Nickel,Construction,Odisha,East,1654.73,18.19,138.74,0.2,333.2,0.019,0,Low,Rising
2025-10-03,Copper,Construction,Kerala,South,855.69,56.38,140.45,0.5,427.84,0.0134,0,Low,Rising
2025-10-03,Gold,Construction,Madhya Pradesh,Central,4749.88,56.27,125.71,0.31,1468.88,0.0451,0,Low,Rising
2025-10-03,Platinum,Construction,Uttar Pradesh,North,4525.14,74.12,69.26,0.5,2246.34,0.0841,0,Low,Rising
2025-10-03,Steel,Jewelry,Haryana,North,106.39,61.0,107.03,0.31,33.47,0.0212,0,Low,Rising
2025-10-03,Lithium,Electronics,Andaman and Nicobar Islands,South,3718.08,62.96,109.07,0.37,1359.39,0.0354,0,Low,Rising
2025-10-03,Lithium,Electronics,Andaman and Nicobar Islands,South,3762.23,47.7,140.97,0.27,999.31,0.0497,0,Low,Rising
2025-10-03,Steel,Construction,Bihar,East,100.27,71.14,75.2,0.95,95.26,0.0185,1,High,Rising
2025-10-03,Steel,Electronics,Puducherry,South,101.26,71.23,126.04,0.42,42.78,0.0215,0,Low,Rising
2025-10-03,Silver,Construction,Maharashtra,West,66.01,49.83,109.54,0.28,18.61,0.0235,0,Low,Rising
2025-10-03,Steel,Automobile,Telangana,South,108.39,72.1,74.79,0.8,86.71,0.0477,0,Medium,Rising
2025-10-03,Platinum,Automobile,Himachal Pradesh,North,4229.58,41.82,142.69,0.22,925.07,0.0116,0,Low,Rising
2025-10-03,Aluminum,Energy,Goa,West,191.42,39.74,121.9,0.23,44.79,0.0366,0,Low,Rising
2025-10-03,Platinum,Automobile,Nagaland,Northeast,4376.38,61.38,74.25,0.32,1385.79,0.017,0,Low,Rising
2025-10-03,Platinum,Electronics,Meghalaya,Northeast,4171.3,29.51,115.83,0.3,1255.57,0.0319,0,Low,Rising
2025-10-03,Copper,Construction,Tamil Nadu,South,925.5,82.9,61.09,0.5,462.75,0.0982,0,Low,Rising
2025-10-03,Platinum,Construction,Telangana,South,4599.64,26.42,110.48,0.34,1563.39,0.0914,0,Low,Rising
2025-10-03,Gold,Energy,West Bengal,East,5159.42,33.02,66.92,0.35,1809.25,0.0483,0,Low,Rising
2025-10-03,Aluminum,Automobile,Nagaland,Northeast,228.73,55.18,79.18,0.7,160.11,0.105,0,Medium,Rising
2025-10-03,Lithium,Jewelry,Kerala,South,3531.64,39.32,84.98,0.41,1432.2,0.0249,0,Low,Rising
2025-10-03,Lithium,Electronics,Delhi,North,3480.66,16.67,122.25,0.25,862.93,0.0304,0,Low,Rising
2025-10-03,Nickel,Automobile,Bihar,East,1625.6,77.12,100.92,0.5,812.8,0.0008,0,Low,Rising
2025-10-03,Copper,Jewelry,Goa,West,775.98,51.17,71.73,0.3,232.07,0.0647,0,Low,Rising
2025-10-03,Platinum,Automobile,Uttar Pradesh,North,4003.87,19.37,108.0,0.37,1490.82,0.0437,0,Low,Rising
2025-10-04,Silver,Construction,Karnataka,South,66.02,16.01,121.5,0.3,19.97,0.0014,0,Low,Rising
2025-10-04,Aluminum,Automobile,Goa,West,211.8,89.32,80.35,0.7,148.26,0.0628,0,Medium,Rising
2025-10-04,Steel,Electronics,Sikkim,Northeast,99.01,45.72,139.67,0.4,39.94,0.0631,0,Low,Rising
2025-10-04,Lithium,Electronics,Haryana,North,3677.72,35.86,66.49,0.21,761.89,0.0334,0,Low,Rising
2025-10-04,Steel,Jewelry,Sikkim,Northeast,106.56,78.2,73.16,0.45,48.36,0.0088,0,Low,Rising
2025-10-04,Gold,Construction,West Bengal,East,5141.35,20.84,104.76,0.31,1573.93,0.0432,0,Low,Rising
2025-10-04,Lithium,Construction,Tripura,Northeast,3702.12,32.61,57.82,0.25,928.1,0.0068,0,Low,Rising
2025-10-04,Gold,Electronics,Lakshadweep,South,5190.27,68.45,67.92,0.85,4411.73,0.0018,0,Medium,Rising
2025-10-04,Nickel,Jewelry,Arunachal Pradesh,Northeast,1788.89,51.71,119.1,0.41,732.4,0.0283,0,Low,Rising
2025-10-04,Copper,Automobile,Kerala,South,827.0,41.4,119.57,0.6,496.2,0.0227,0,Low,Rising
2025-10-04,Platinum,Jewelry,Jharkhand,East,4121.56,44.31,86.6,0.85,3503.33,0.0251,0,Medium,Rising
2025-10-04,Silver,Electronics,Tamil Nadu,South,70.07,107.86,53.88,0.75,52.55,0.0668,0,Medium,Rising
2025-10-04,Silver,Automobile,Chandigarh,North,66.23,28.22,100.99,0.32,21.52,0.0153,0,Low,Rising
2025-10-04,Lithium,Jewelry,Chhattisgarh,Central,3740.83,40.25,83.33,0.43,1600.21,0.0911,0,Low,Rising
2025-10-04,Lithium,Electronics,Ladakh,North,3722.57,26.28,122.29,0.21,795.46,0.0481,0,Low,Rising
2025-10-04,Copper,Automobile,Delhi,North,792.49,41.31,93.17,0.6,475.5,0.0551,0,Low,Rising
2025-10-04,Lithium,Construction,Himachal Pradesh,North,3461.12,17.38,98.29,0.34,1169.51,0.0374,0,Low,Rising
2025-10-04,Silver,Jewelry,Mizoram,Northeast,68.95,130.64,108.48,0.9,62.05,0.0275,1,High,Rising
2025-10-04,Gold,Construction,Rajasthan,North,4977.25,39.38,138.38,0.5,2474.61,0.0301,0,Low,Rising
2025-10-04,Nickel,Electronics,Arunachal Pradesh,Northeast,1816.92,28.73,105.71,0.44,807.58,0.0461,0,Low,Rising
2025-10-04,Lithium,Electronics,Jammu and Kashmir,North,3491.39,37.81,60.51,0.29,1002.97,0.0275,0,Low,Rising
2025-10-04,Silver,Construction,Nagaland,Northeast,64.49,21.31,83.02,0.32,20.76,0.0433,0,Low,Rising
2025-10-04,Nickel,Electronics,Karnataka,South,1644.63,65.68,86.0,0.43,702.33,0.0431,0,Low,Rising
2025-10-04,Lithium,Electronics,Delhi,North,3714.0,47.33,134.42,0.46,1712.1,0.0453,0,Low,Rising
2025-10-04,Steel,Automobile,Tripura,Northeast,92.34,145.52,130.79,0.8,73.87,0.1266,0,Medium,Rising
2025-10-04,Lithium,Jewelry,Arunachal Pradesh,Northeast,3883.32,42.64,99.91,0.32,1257.38,0.0644,0,Low,Rising
2025-10-04,Copper,Energy,Madhya Pradesh,Central,814.12,84.97,54.06,0.6,488.47,0.0016,0,Low,Rising
2025-10-04,Steel,Jewelry,Rajasthan,North,103.88,75.16,148.66,0.41,42.2,0.0124,0,Low,Rising
2025-10-04,Copper,Construction,Delhi,North,865.63,92.29,134.57,0.5,432.82,0.0345,0,Low,Rising
2025-10-04,Silver,Energy,Kerala,South,61.49,60.56,81.15,0.49,29.95,0.072,0,Low,Rising
2025-10-04,Lithium,Automobile,West Bengal,East,3376.98,62.96,95.76,0.36,1211.16,0.0198,0,Low,Rising
2025-10-04,Copper,Jewelry,Andhra Pradesh,South,869.75,19.66,51.7,0.23,198.82,0.0292,0,Low,Rising
2025-10-04,Copper,Electronics,Ladakh,North,888.07,150.67,71.87,0.9,799.26,0.062,1,High,Rising
2025-10-04,Nickel,Automobile,Tamil Nadu,South,1702.35,45.58,76.54,0.5,851.18,0.0057,0,Low,Rising
2025-10-04,Lithium,Automobile,Haryana,North,3448.89,49.56,62.58,0.31,1085.02,0.0414,0,Low,Rising
2025-10-04,Steel,Construction,Chhattisgarh,Central,98.17,75.8,53.78,0.95,93.26,0.0144,1,High,Rising
2025-10-04,Gold,Automobile,Karnataka,South,3926.62,29.66,87.58,0.31,1200.84,0.0502,0,Low,Rising
2025-10-04,Gold,Construction,Maharashtra,West,5053.19,30.31,123.17,0.33,1688.8,0.0054,0,Low,Rising
2025-10-04,Platinum,Automobile,Meghalaya,Northeast,4562.92,19.67,117.07,0.32,1444.11,0.0601,0,Low,Rising
2025-10-04,Gold,Jewelry,Himachal Pradesh,North,5401.19,83.1,125.6,0.98,5293.17,0.053,1,High,Rising
2025-10-04,Platinum,Electronics,Uttar Pradesh,North,4311.12,25.28,132.23,0.26,1138.39,0.0303,0,Low,Rising
2025-10-04,Copper,Electronics,Gujarat,West,900.71,88.4,78.81,0.9,810.64,0.0884,1,High,Rising
2025-10-04,Platinum,Jewelry,Gujarat,West,3981.48,166.47,62.36,0.85,3384.26,0.0408,0,Medium,Rising
2025-10-04,Aluminum,Automobile,Goa,West,191.22,98.66,138.93,0.7,133.86,0.0391,0,Medium,Rising
2025-10-04,Aluminum,Energy,Chandigarh,North,192.4,26.76,50.92,0.33,63.95,0.0426,0,Low,Rising
2025-10-04,Silver,Construction,Chandigarh,North,62.62,54.39,61.52,0.28,17.4,0.0437,0,Low,Rising
2025-10-04,Platinum,Jewelry,Tamil Nadu,South,4082.95,52.8,82.15,0.85,3470.51,0.0353,0,Medium,Rising
2025-10-04,Steel,Energy,Mizoram,Northeast,102.87,82.67,102.75,0.42,42.93,0.0264,0,Low,Rising
2025-10-04,Platinum,Electronics,Bihar,East,3800.96,57.99,101.24,0.43,1642.97,0.0567,0,Low,Rising
2025-10-04,Silver,Automobile,Manipur,Northeast,65.96,48.79,135.84,0.46,30.6,0.02,0,Low,Rising
2025-10-04,Aluminum,Automobile,Andaman and Nicobar Islands,South,205.55,50.16,87.02,0.7,143.88,0.0121,0,Medium,Rising
2025-10-04,Aluminum,Construction,Lakshadweep,South,209.5,121.57,57.27,0.85,178.07,0.0312,0,Medium,Rising
2025-10-05,Copper,Construction,Chandigarh,North,806.19,50.88,105.05,0.5,403.09,0.0397,0,Low,Rising
2025-10-05,Gold,Electronics,Tripura,Northeast,5240.11,95.02,55.64,0.85,4454.09,0.0093,0,Medium,Rising
2025-10-05,Steel,Automobile,Uttar Pradesh,North,111.24,142.07,81.72,0.8,88.99,0.0831,0,Medium,Rising
2025-10-05,Copper,Construction,Uttarakhand,North,763.49,98.8,132.19,0.5,381.75,0.092,0,Low,Rising
2025-10-05,Aluminum,Construction,Assam,Northeast,212.13,142.3,73.5,0.85,180.31,0.0229,0,Medium,Rising
2025-10-05,Steel,Automobile,Ladakh,North,110.15,47.26,68.64,0.8,88.12,0.0724,0,Medium,Rising
2025-10-05,Gold,Automobile,Rajasthan,North,5216.43,37.26,98.61,0.32,1644.2,0.0154,0,Low,Rising
2025-10-05,Copper,Energy,Maharashtra,West,797.23,73.22,51.16,0.6,478.34,0.041,0,Low,Rising
2025-10-05,Copper,Jewelry,Tripura,Northeast,924.26,50.78,126.42,0.44,404.7,0.0726,0,Low,Rising
2025-10-05,Steel,Electronics,Lakshadweep,South,104.63,35.72,139.11,0.21,21.72,0.0083,0,Low,Rising
2025-10-05,Platinum,Automobile,Haryana,North,4118.93,45.75,146.48,0.28,1147.31,0.0181,0,Low,Rising
2025-10-05,Lithium,Construction,Telangana,South,3547.59,80.09,80.3,0.42,1491.91,0.021,0,Low,Rising
2025-10-05,Gold,Energy,Goa,West,5059.58,25.12,101.22,0.29,1470.91,0.0056,0,Low,Rising
2025-10-05,Lithium,Construction,Tripura,Northeast,3819.5,47.73,137.98,0.48,1820.23,0.0435,0,Low,Rising
2025-10-05,Aluminum,Automobile,Punjab,North,186.61,100.67,147.52,0.7,130.63,0.0725,0,Medium,Rising
2025-10-05,Platinum,Energy,Mizoram,Northeast,4386.29,49.48,103.16,0.29,1261.91,0.0167,0,Low,Rising
2025-10-05,Aluminum,Jewelry,Jharkhand,East,199.99,38.78,77.99,0.38,76.65,0.0331,0,Low,Rising
2025-10-05,Lithium,Energy,Jharkhand,East,3448.12,146.14,58.08,0.95,3275.71,0.0038,1,High,Rising
2025-10-05,Nickel,Energy,Gujarat,West,1557.81,159.54,107.01,0.85,1324.14,0.0802,0,Medium,Rising
2025-10-05,Lithium,Jewelry,Manipur,Northeast,3580.43,27.13,122.09,0.32,1146.0,0.0324,0,Low,Rising
2025-10-05,Silver,Electronics,Odisha,East,64.3,59.45,97.27,0.75,48.22,0.0254,0,Medium,Rising
2025-10-05,Copper,Energy,Dadra and Nagar Haveli and Daman and Diu,West,803.73,59.92,89.94,0.6,482.24,0.0329,0,Low,Rising
2025-10-05,Platinum,Electronics,Dadra and Nagar Haveli and Daman and Diu,West,4313.32,23.31,98.8,0.32,1366.47,0.04,0,Low,Rising
2025-10-05,Silver,Energy,Himachal Pradesh,North,62.96,56.27,127.67,0.33,20.86,0.0392,0,Low,Rising
2025-10-05,Platinum,Automobile,Gujarat,West,4178.24,23.61,134.85,0.25,1058.61,0.0066,0,Low,Rising
2025-10-05,Aluminum,Energy,Punjab,North,200.07,36.19,52.96,0.26,51.5,0.0065,0,Low,Rising
2025-10-05,Platinum,Energy,Jammu and Kashmir,North,4187.63,61.81,58.92,0.38,1598.63,0.0013,0,Low,Rising
2025-10-05,Steel,Electronics,Maharashtra,West,106.15,86.1,56.18,0.49,51.87,0.0435,0,Low,Rising
2025-10-05,Nickel,Electronics,Tamil Nadu,South,1660.7,75.16,101.5,0.47,788.39,0.0336,0,Low,Rising
2025-10-05,Steel,Construction,Goa,West,116.08,57.34,118.63,0.95,110.27,0.1418,1,High,Rising
2025-10-05,Silver,Jewelry,Ladakh,North,68.53,172.03,51.98,0.9,61.68,0.0518,1,High,Rising
2025-10-05,Gold,Electronics,Andhra Pradesh,South,5511.91,108.94,93.24,0.85,4685.12,0.0628,0,Medium,Rising
2025-10-05,Platinum,Electronics,Maharashtra,West,4084.64,24.0,67.38,0.26,1048.08,0.0166,0,Low,Rising
2025-10-05,Aluminum,Automobile,Mizoram,Northeast,205.48,76.36,114.33,0.7,143.84,0.0088,0,Medium,Rising
2025-10-05,Silver,Electronics,Delhi,North,66.61,147.22,144.33,0.75,49.96,0.0203,0,Medium,Rising
2025-10-05,Gold,Electronics,Mizoram,Northeast,5397.14,161.38,88.62,0.85,4587.57,0.0206,0,Medium,Rising
2025-10-05,Lithium,Energy,Andhra Pradesh,South,3512.59,167.58,68.95,0.95,3336.96,0.0323,1,High,Rising
2025-10-05,Gold,Energy,Goa,West,5162.44,38.95,136.49,0.23,1212.02,0.0148,0,Low,Rising
2025-10-05,Copper,Jewelry,Ladakh,North,870.79,44.36,139.3,0.47,406.08,0.0395,0,Low,Rising
2025-10-05,Platinum,Automobile,Maharashtra,West,4357.79,68.74,90.29,0.37,1595.9,0.051,0,Low,Rising
2025-10-05,Steel,Automobile,Goa,West,97.28,149.33,109.6,0.8,77.82,0.0443,0,Medium,Rising
2025-10-05,Aluminum,Automobile,Maharashtra,West,209.37,122.42,86.86,0.7,146.56,0.0492,0,Medium,Rising
2025-10-05,Silver,Electronics,Andaman and Nicobar Islands,South,69.74,73.4,62.98,0.75,52.31,0.0604,0,Medium,Rising
2025-10-05,Steel,Construction,Sikkim,Northeast,98.49,163.58,135.11,0.95,93.56,0.0695,1,High,Rising
2025-10-05,Gold,Electronics,Lakshadweep,South,4897.41,106.47,104.44,0.85,4162.8,0.0565,0,Medium,Rising
2025-10-05,Steel,Energy,Jammu and Kashmir,North,111.23,24.1,75.13,0.48,53.55,0.0831,0,Low,Rising
2025-10-05,Copper,Jewelry,Tripura,Northeast,816.83,40.19,62.59,0.22,180.2,0.0552,0,Low,Rising
2025-10-05,Gold,Energy,Maharashtra,West,5131.06,49.84,131.88,0.25,1303.38,0.0086,0,Low,Rising
2025-10-05,Silver,Energy,Madhya Pradesh,Central,61.38,11.57,71.81,0.2,12.51,0.0347,0,Low,Rising
2025-10-05,Aluminum,Energy,Rajasthan,North,197.03,21.15,94.98,0.25,49.78,0.0214,0,Low,Rising
2025-10-06,Lithium,Construction,Chhattisgarh,Central,3432.94,77.54,148.3,0.5,1712.94,0.0138,0,Low,Rising
2025-10-06,Nickel,Automobile,Andhra Pradesh,South,1709.71,71.86,111.53,0.5,854.85,0.0028,0,Low,Rising
2025-10-06,Platinum,Automobile,Maharashtra,West,4022.25,86.85,54.9,0.49,1966.45,0.0334,0,Low,Rising
2025-10-06,Steel,Automobile,Maharashtra,West,105.15,45.36,68.17,0.8,84.12,0.0322,0,Medium,Rising
2025-10-06,Gold,Energy,West Bengal,East,5396.23,36.03,121.99,0.28,1525.46,0.0924,0,Low,Rising
2025-10-06,Aluminum,Construction,Punjab,North,199.14,77.81,67.41,0.85,169.26,0.0126,0,Medium,Rising
2025-10-06,Steel,Automobile,Jammu and Kashmir,North,110.55,61.09,85.88,0.8,88.44,0.0749,0,Medium,Rising
2025-10-06,Aluminum,Electronics,Punjab,North,187.41,34.64,67.92,0.23,43.0,0.0701,0,Low,Rising
2025-10-06,Silver,Jewelry,Assam,Northeast,70.54,128.13,79.74,0.9,63.49,0.0506,1,High,Rising
2025-10-06,Platinum,Energy,Nagaland,Northeast,4348.66,64.47,70.72,0.44,1901.18,0.0064,0,Low,Rising
2025-10-06,Silver,Electronics,Goa,West,62.28,46.22,126.64,0.75,46.71,0.0415,0,Medium,Rising
2025-10-06,Copper,Automobile,Andhra Pradesh,South,814.95,33.49,58.02,0.6,488.97,0.04,0,Low,Rising
2025-10-06,Aluminum,Electronics,Sikkim,Northeast,193.35,88.25,143.18,0.48,92.64,0.0681,0,Low,Rising
2025-10-06,Nickel,Jewelry,Jharkhand,East,1544.86,22.43,146.85,0.2,310.99,0.0585,0,Low,Rising
2025-10-06,Copper,Jewelry,Maharashtra,West,876.95,56.79,87.92,0.29,256.2,0.0563,0,Low,Rising
2025-10-06,Nickel,Jewelry,Jharkhand,East,1628.38,59.27,71.09,0.37,606.66,0.0016,0,Low,Rising
2025-10-06,Copper,Energy,Sikkim,Northeast,838.62,51.55,97.4,0.6,503.17,0.0306,0,Low,Rising
2025-10-06,Aluminum,Electronics,Telangana,South,190.59,37.39,58.76,0.26,50.23,0.0636,0,Low,Rising
2025-10-06,Gold,Energy,Jharkhand,East,4944.07,30.66,103.93,0.26,1273.48,0.0001,0,Low,Rising
